DealerComment,Component,Failure,DefectivePart,PartsReplaced,Cost,Translated_DealerComment,Cause_of_Failure,Defective Component,Defective Part,Number of Parts Replaced,Total Cost Incurred,Human Error,Design Flaw,Material Issue
"REKL MOTOR SPRINGT NICHT MEHR AN GRUND GENERATOR BLOCKIERT ; FOLGESCHADEN SAEMTL 
ANTRIEBSRIEMEN GERISSEN FZG MIT ZUSATZAGGREGAT 
DADURCH DIE ECONOMY ZEIT ; FRONTVERBAU KO MPLETT 
ZERLEGEN KORRECTUR GENERATOR UND ANTRIEBSRIEMEN ERS",ALTERNATOR ASSEMBLY,BLOCKAGE,EXCHANGE ALTERNATOR,4.0,773.18,"REKL  ENGINE NO LONGER STARTS  REASON GENERATOR BLOCKED ; CONSEQUENTIAL DAMAGES INCLUDED 
DRIVE BELT TORN VEHICLE WITH ADDITIONAL UNIT 
THUS THE ECONOMY TIME ; FRONT MOUNTING COMPLETE 
DISASSEMBLY CORRECTION  GENERATOR AND DRIVE BELT REPLACEMENT",Number of Parts Replaced,0,0,1,0,0,0,0
" REKL LEISTUNG BEGRENT AUF 40-50KM/H,SCHUETTELT SICH UND DIVERSE FEHLEMELDUNGEN  GRUND ABGASTURBOLADER-KURZSCHLUSS IM POSITIONSGEBER  KORRECTUR DIAGNOSEARBEITEN DURCHGEFUEHRT, DAS GEFüHRTE VERFAHREN FüR DEN FEHLER 00DB5-OC-STEUERGER T-VERSORGUNGSSTUFE 1-SENSOREN (5V) - STEUER GER T ODER KOMPONENTE DEFEKT DURCHGEFüHRT, DAZU VERKABELUNGEN UND STECKER AN DEM LASTSENSOR GASPEDAL UND DEM ECM-STEUERGER T GEPRüFT . NOCKENWELLENSENSOR, VERKABELUNG UND STECKER GEPRüFT. DROSSELVENTIL, POSITIONSSENSOR, VERKABELUNG UND STECKER AUF KURZSCHLUSS üBERP FT. LICHTMASCHINE üBERPRüFT, BAUTEIL POSITIONSSENSOR VGT WURDE BEI ERNEUTEM ABSTECKEN ALS FEHLERURSACHE FESTGESTELLT. KURZSCHLUSS IM BAUTEIL. TURBOLADER A-E, FESTSITZENDE SCHRAUBEN UND MUTTERN ERWAERMT, PARAMETER VON EDC STEUERGERAET ZURUECKGESETZT. FEHLERSPEICHER GELOESCHT",V.G.T.DRIVE ACTUATOR,SHORT CIRCUIT,TURBOCH. FITTING KIT,2.0,1554.34," REKL  PERFORMANCE LIMITED TO 40-50KM/H, SHAKES AND VARIOUS ERROR MESSAGES   REASON EXHAUST TURBOCHARGER SHORT CIRCUIT IN THE POSITIONER  CORRECTION  DIAGNOSTIC WORK PERFORMED, GUIDED PROCEDURE FOR ERROR 00DB5-OC CONTROLLER T SUPPLY LEVEL 1 SENSORS (5V) - CONTROL DEVICE OR COMPONENT DEFECTIVE, ALSO WIRING AND CONNECTORS ON THE LOAD SENSOR, ACCELERATOR PEDAL AND ECM CONTROLLER TESTED. CAMSHAFT SENSOR, WIRING AND CONNECTORS TESTED. THROTTLE VALVE, POSITION SENSOR, WIRING AND CONNECTOR CHECKED FOR SHORT CIRCUIT. ALTERNATOR CHECKED, VGT POSITION SENSOR COMPONENT WAS FOUND AS THE CAUSE OF ERROR WHEN UNCONNECTED AGAIN. SHORT CIRCUIT IN THE COMPONENT. TURBOCHARGER A-E, STOCKED BOLTS AND NUTS HEATED, PARAMETERS OF EDC CONTROL UNIT RESET. ERROR MEMORY DELETED",Defective Component,1,0,0,0,0,0,0
" RECLAMO PERDIDA ANTICONGELANTE  CAUSA ESTANQUEIDAD DEFECTUOSA DE RADIADOR PIERDE ANTICONGELANTE  SOLUCION LOCALIZAR PERDIDA , SUSTITUIR RADIADOR , REALIZAR PRUEBA ESTANQUEIDAD Y COMPROBAR CORRECTO ACCIONAMIENTO.",RADIATOR,BREAK,WATER RADIATOR,11.0,541.08," CLAIM  ANTIFREEZE LOSS  CAUSE  DEFECTIVE RADIATOR SEALING LOSES ANTIFREEZE   SOLUTION LOCATE LEAK, REPLACE RADIATOR, PERFORM TEST FOR LEAKNESS AND CHECK CORRECT OPERATION.",Defective Component,1,0,0,0,0,0,0
"REKL Fahrzeug fährt nur noch 10 Km/h, Motorkontrolle leuchtet GRUND Adblue-Anlage defekt KORRECTUR Fahrzeug zu uns in die Werkstatt schleppen lassen",ANS 24H RECOVERY CHARGE,MISCELLANEOUS,-EXTRA LABOUR,0.0,151.22,"REKL  Vehicle only drives 10 km/h, engine control lights up  REASON Adblue system defective  CORRECTION  Have the vehicle towed to our workshop",Defective Component,1,0,0,0,0,0,0
 SKARGA NIE DZIALA SYGNALIZATOR BIEGU WSTECZNEGO  CPRZ NIESZCZELNY SYGNALIZATOR BIEGU WSTECZNEGO- DOSTALA SIE WODA- ZWARCIE  KORECTA WYMIANA SYGNALIZATORA BIEGU WSTECZNEGO,BUZZERS,SHORT CIRCUIT,INDICATOR,1.0,80.936842, COMPLAINT  THE REVERSE SIGNAL SIGNAL DOES NOT WORK   CPRZ LEAKING REVERSE SIGNAL SIGNAL - WATER ENTERED - SHORT CIRCUIT  CORRECTION  REPLACEMENT OF THE REVERSE SIGNAL SIGNAL,Number of Parts Replaced,0,0,1,0,0,0,0
"TIPO DANNO VOLANTE VIBRA CAUSA ERRATA EQUILIBRATURA RUOTE CORREZIONE STACCO RUOTE PER EQUILIBRATURA A BANCO PRESSO 
CENTRO ESTERNO THD AUTORISOLTO 106182089",WHEELS,VIBRATIONS,DISC WHEEL,0.0,35.0,"DAMAGE TYPE  STEERING WHEEL VIBRATES CAUSE  INCORRECT WHEEL BALANCING  CORRECTION WHEEL REMOVAL FOR BENCH BALANCING 
EXTERNAL CENTER SELF-RESOLVED THD 106182089",Number of Parts Replaced,0,0,1,0,0,0,0
 REKL SCHALTUNG SCHWERGAENGIG;HAKT  GRUND SCHALTZUEGE MUESSEN EINGESTELLT WERDEN  KORRECTUR SCHALTZUEGE GANGBAR GEMACHT UND EINGESTELLT,GEAR CONTROL ROD ASSY,DEFECTIVE CLOSURE/OPENING,FLEXIBLE CONTROL,0.0,38.4, REKL  SHIFT HARD; HOCK   REASONSHIFT CABLES NEED TO BE ADJUSTED   CORRECTION SHIFT CABLES MADE WORKABLE AND ADJUSTED,Number of Parts Replaced,0,0,1,0,0,0,0
"SKARGA DOJAZD/POWROT ASSISTANCE 200 KM PILA - PRZECHLEWO - 
PILA CPRZ DOJAZD/POWROT ASSISTANCE 200 KM PILA - PRZECHLEWO - 
PILA KORECTA DOJAZD/POWROT ASSISTANCE 200 KM PILA - PRZECHLEWO - 
PILA",ANS 24 HOURS,MISCELLANEOUS,CATALYTIC SILENCER,0.0,268.456376,"COMPLAINT  ARRIVAL/RETURN ASSISTANCE 200 KM PILA - PRZECHLEWO - 
PILA CPRZ  ARRIVAL/RETURN ASSISTANCE 200 KM PILA - PRZECHLEWO - 
PILA CORRECTION  ARRIVAL/RETURN ASSISTANCE 200 KM PILA - PRZECHLEWO - 
SAW",Number of Parts Replaced,0,0,1,0,0,0,0
 COMPLAINT DOOR OPEN WARNING ON DASH  CAUSE SIDE LOAD DOOR BOTH CONTACTS AND O/S/R DOOR SIDE CONTACT SHORTED OUT  CORRECTION REPLACE CONTACTS,DOOR CONN. FIXED PART,SHORT CIRCUIT,SLIDING CONTACT,3.0,128.232557, COMPLAINT DOOR OPEN WARNING ON DASH  CAUSE SIDE LOAD DOOR BOTH CONTACTS AND O/S/R DOOR SIDE CONTACT SHORTED OUT  CORRECTION REPLACE CONTACTS,Defective Component,1,0,0,0,0,0,0
"TIPO DANNO Perdita liquido refrigerante CAUSA Rottura manicotto inferiore mandata serbatoio espansione e 
conseguente perdita del liquido refrigerante CORREZIONE Sostituzione manicotto, aggiunta liquido paraflÌ.",PIPES,BREAK,WATER PIPE,3.0,54.32,"DAMAGE TYPE  Coolant leak CAUSE  Breakage of the lower expansion tank delivery sleeve 
resulting loss of coolant CORRECTION  Replacement of sleeve, addition of paraflÌ liquid.",Number of Parts Replaced,0,0,1,0,0,0,0
 INCIDENT LA PRISE ATTELAGE NE FONCTIONNE PAS  CAUSE COURT CIRCUIT SUR UNITE DE COMMANDE FEU AR  SOLUTION preparation station udtdiagnostic module feux supplÇmentairesprogrammation module feux supplÇmentairescontrole efficacite cable de m assecontrole efficacite contact de connexions systeme electriquedepose repose module prise 13 poles repetition feux remorque,ECU 13-PIN SOCKET TRAILER,SHORT CIRCUIT,ELECTR. CONTR. UNIT,5.0,349.34, INCIDENT  THE HITCH PLUG DOES NOT WORK   CAUSE SHORT CIRCUIT ON REAR LIGHT CONTROL UNIT   SOLUTION  preparation station udtdiagnosis additional lights moduleprogramming additional lights modulecheck ground cable efficiencycheck effectiveness electrical system connection contactsremoval of 13-pole socket module repeater trailer lights,Defective Component,1,0,0,0,0,0,0
" SKARGA KOMUNIKAT USTERKA ADBLUE  CPRZ NIESPRAWNY NOX ZA KATALIZATOREM  KORECTA WERYF.USTERKI, DIAG. KOMP., WYM. NOX ZA KATALIZATOREM",NOX DETECTION SENSOR,SHORT CIRCUIT,SENSOR,1.0,179.961969," COMPLAINT  ADBLUE FAILURE MESSAGE   CPRZ FAILURE NOX AFTER THE CATALYTIC CONVERTER   CORRECTION  FAULT VERIFICATION, DIAG. COMP., DIM. NOX AFTER THE CATALYST",Defective Component,1,0,0,0,0,0,0
COMPLAINT SVITI KONTROLKA INDUCEMENT CAUSE POTRUBI VYHREVU ADBLUE VE ZKRATU CORRECTION VYMENA,PIPES AD-BLUE,SHORT CIRCUIT,DELIVERY LINE,1.0,181.54,COMPLAIN  INDUCEMENT LIGHT ON CAUSE  ADBLUE HEATING PIPE SHORTED  CORRECTION REPLACEMENT,Defective Component,1,0,0,0,0,0,0
 TIPO DANNO MANCATO FUNZIONAMENTO CHIUSURA CENTRALLIZATA PORTA SX  CAUSA serratura sx non funzionante  CORREZIONE sostituzione serratura,LOCK,DEFECTIVE CLOSURE/OPENING,DOOR LOCK,6.0,132.9, DAMAGE TYPE  LEFT DOOR CENTRAL LOCKING FAILURE TO OPERATE   CAUSE left lock not working   CORRECTION  lock replacement,Defective Component,1,0,0,0,0,0,0
"REKL Standheizung geht in StÍrung bei Minusgraden laut Kunde GRUND Standheizung geprÜft. Fehlende Montage KORRECTUR DIAGNOSE STANDHEIZUNG AUSGENOMMEN VORBEREITUNG 
STATION",INDEPENDENT HEATER,NOT ASSEMBLED,FRAME WIRING,0.0,99.34,"REKL  Auxiliary heater malfunctions in sub-zero temperatures according to customer  REASON Parking heater checked. Missing assembly CORRECTION  DIAGNOSIS OF PADDING HEATER EXCLUDING PREPARATION 
STATION",Defective Component,1,0,0,0,0,0,0
" SKARGA POJAZD ZHOLOWANY- NIE ODPALA, WSZYSTKO SWIECI  CPRZ ZWARCIE W WIAZCE EL. W KOMORZE SILNIKA I W CZUJNIKU POZIOMU OLEJU  KORECTA WERYFIKACJA USTERKI, NARAWA WIAZKI EL. W KOMORZE SILNIKA, WYMIANA CZUJNIKA POZIOMU OLEJU",ENGINE OIL LEVEL SWITCH,SHORT CIRCUIT,OIL LEVEL SENSOR,1.0,182.780759," COMPLAINT  VEHICLE TOWED - WON'T START, EVERYTHING IS LIGHT   CPRZ SHORT CIRCUIT IN ELECTRICAL HARNESS. IN THE ENGINE COMPARTMENT AND IN THE OIL LEVEL SENSOR  CORRECTION  FAULT VERIFICATION, ELECTRICAL HARNESS REPAIR. IN THE ENGINE COMPARTMENT, REPLACEMENT OF THE OIL LEVEL SENSOR",Number of Parts Replaced,0,0,1,0,0,0,0
"SKARGA ALTERNATOR NIE ADUJE CPRZ BRAK PRZEJðCIA MI­DZY ALTERNATOREM 03000A i STEROWNIKIEM 
EDC ST8 KORECTA POPRAWIENIE PINéW W WI ZCE",COMPLETE ENGINE CABLING,TOO LOOSE/FLEXIBLE,HOOD WIRING,0.0,82.36421,"COMPLAINT  ALTERNATOR IS NOT CHARGING  CPRZ NO TRANSFERS BETWEEN ALTERNATOR 03000A AND CONTROLLER 
EDC ST8 CORRECTION  CORRECTING PINS IN THE VIEW",Defective Component,1,0,0,0,0,0,0
 SKARGA SPR. OðWIETLENIA TABLICY REJESTRACYJNEJ  CPRZ PRZETARCIE WIAZKI W PESZLU  KORECTA NAPRAWA WIAZKI ELEKTRYCZNEJ RAMY,CHASSIS LOOM,CRACKED,FRAME WIRING,0.0,46.818947, COMPLAINT  SPR. LICENSE PLATE LIGHTS  CPRZ  WEAR OF THE BUNDLE IN THE CONDUCT   CORRECTION REPAIR OF FRAME ELECTRICAL HARNESS,Defective Part,0,1,0,0,0,0,0
" TIPO DANNO FRENO A MANO NON FUNZIONA  CAUSA ROTTURA SUPPORTO E VITERIA  CORREZIONE SOSTITUZIONE SUPPORTO, RIMONTAGGIO PARTICOLARI E AZZERAMENTO PARAMETRI, ESECGUITO CHECK PER DTC C104C-9C, COLLAUDO SU STRADA.",ELECTRIC ACTUATOR,BREAK,KIT,4.5,1357.95," DAMAGE TYPE  HANDBRAKE DOES NOT WORK   CAUSE SUPPORT AND SCREWS BROKEN   CORRECTION SUPPORT REPLACEMENT, REASSEMBLY OF PARTICULARS AND RESETTING OF PARAMETERS, CHECK PERFORMED FOR DTC C104C-9C, ROAD TESTING.",Number of Parts Replaced,0,0,1,0,0,0,0
 INCIDENT ROUE AVANT DROITE SE DEGONFLE  CAUSE VALVE DE ROUE EN DEFAUT  SOLUTION D-R 1 ROUE AVANTREMPLACEMENT D UNE VALVE DE ROUE AVANTEQUILIBRAGE 1 ROUE AVANT,FRONT WHEELS,DEFECT,VALVE,2.0,66.99, INCIDENT  FRONT RIGHT WHEEL DEFLATES   CAUSE FAULTY WHEEL VALVE   SOLUTION  D-R 1 FRONT WHEEL REPLACEMENT OF A FRONT WHEEL VALVE BALANCING 1 FRONT WHEEL,Number of Parts Replaced,0,0,1,0,0,0,0
"reklamace Zasekáva bočne dvere příč. Chybné kontakty dverí oprava Kontrola dverí, nastavenie dverí
ECONOMY= zisťovanie poruchy, výmena kontaktov dverí",VAN SLIDING DOOR,DEFECT,CONNECTION,3.0,103.33,"complaint  It jams the side door   Defective door contacts  correction Door inspection, door adjustment
ECONOMY= failure detection, replacement of door contacts",Defective Component,1,0,0,0,0,0,0
" COMPLAINT EML LIGHT ON DASH  CAUSE COOLANT PRESSURE SENSOR INTERNAL FAULT  CORRECTION CARRY OUT GUIDED PROCEDURE 0006D-02, CARRY OUT WIRING CHECKS, CARRY OUT CONNECTOR CHECKS , CARRY OUT COMPONENT TESTS, ECONOMY IS FO R NON SRT GUIDED PROCEDURES & TESTS R&R PRESSURE SENSOR AND ROADTEST OK","PRESS SENSOR, COOLING SYS",LOW OUTPUT/EFFICIENCY,SWITCH,1.0,141.724138," COMPLAINT EML LIGHT ON DASH  CAUSE COOLANT PRESSURE SENSOR INTERNAL FAULT  CORRECTION CARRY OUT GUIDED PROCEDURE 0006D-02, CARRY OUT WIRING CHECKS, CARRY OUT CONNECTOR CHECKS , CARRY OUT COMPONENT TESTS, ECONOMY IS FO R NON SRT GUIDED PROCEDURES & TESTS R&R PRESSURE SENSOR AND ROADTEST OK",Number of Parts Replaced,0,0,1,0,0,0,0
" INCIDENT BRUIT D'INFILTRATION D'AIR AUX PORTIERES  CAUSE INTERFERENCE SUPPORT RETROVISEURS AVEC VITRES FIXES DE PORTES  SOLUTION RECHERCHE BRUIT,CONTROLE ET REGLAGE DES PORTES,D-R DES RETROVISEURS,POSE MOUSSE ENTRE RETROVISEURS ET VITRES FIXES,PLUSIEURS ESSAIS DYNAMIQUES ECONOMY: ESSAIS DYNAMIQUES POUR RECHERC HE ET RESOLUTION BRUIT INFILTRATION D'AIR = 8UT POSE DE MOUSSES ENTRE LES RETROVISEURS ET VITRES FIXES=2U",CAB REARVIEW MIRROR,INTERFERENCE,REAR MIRROR RIGHT,0.0,174.3," INCIDENT  SOUND OF AIR INFILTRATION AT DOORS   CAUSE MIRROR SUPPORT INTERFERENCE WITH FIXED DOOR WINDOWS   SOLUTION  NOISE RESEARCH, CHECK AND ADJUSTMENT OF DOORS, D-R OF MIRRORS, FOAM INSTALLATION BETWEEN MIRRORS AND FIXED WINDOWS, SEVERAL DYNAMIC TESTS ECONOMY: DYNAMIC TESTS FOR RESEARCH AND RESOLUTION OF AIR INFILTRATION NOISE = 8UT INSTALLATION OF FOAM BETWEEN THE MIRRORS AND FIXED WINDOWS=2U",Material Issue,0,0,0,0,0,0,1
SKARGA ZBYT DUZY LUZ NA PEDALE SPRZĘGŁA CPRZ DUZY LUZ NA SIŁOWNIKU SPRZĘGŁA KORECTA W/Z SIŁOWNIKA SPRZĘGŁA,CLUTCH SYS TANK AND PUMP,TOO LOOSE/FLEXIBLE,KIT-HYDRAULIC CYL,1.0,91.552573,COMPLAINT  TOO MUCH PLAY ON THE CLUTCH PEDAL  CPRZ LARGE PLAY ON THE CLUTCH ACTUATOR  CORRECTION  IN/OUT CLUTCH ACTUATOR,Number of Parts Replaced,0,0,1,0,0,0,0
 REKL BREMSLICHTSCHALTER INTERNE STèRUNG ERN  GRUND BREMSLICHTSCHALTER INTERNE STèRUNG ERN  KORRECTUR BREMSLICHTSCHALTER INTERNE STèRUNG ERN,STOP LIGHT SWITCH,DEFECTIVE CONTACTS,STOP LIGHT SWITCH,1.0,51.27, REKL  BRAKE LIGHT SWITCH INTERNAL FAULT   REASON BRAKE LIGHT SWITCH INTERNAL FAULT   CORRECTION  BRAKE LIGHT SWITCH INTERNAL FAULT ERN,Defective Part,0,1,0,0,0,0,0
REKL Hecktür offen wird angezeigt GRUND Schiebetürkontakte korrodiert KORRECTUR Schiebetürkontakte erneuert,DOOR CONN. FIXED PART,DEFECTIVE CONTACTS,SLIDING CONTACT,2.0,131.71,REKL  Rear door open is displayed  REASON Sliding door contacts corroded  CORRECTION  Sliding door contacts renewed,Defective Component,1,0,0,0,0,0,0
"INCIDENT PROBLEME ROUE AV D CAUSE DEPLACEMENT DU TECHNICIEN AVEC FG A 
GEBAUCOURT A 90 KM dossier ans 8001792885 SOLUTION DEPLACEMENT DU TECHNICIEN AVEC FG A 
GEBAUCOURT A 90 KM",ANS 24 HOURS,MISCELLANEOUS,WHEEL BEARINGS,90.0,234.0,"INCIDENT  FRONT WHEEL PROBLEM CAUSE  TRAVEL OF THE TECHNICIAN WITH FG A 
GEBAUCOURT 90 KM years file 8001792885 SOLUTION  TRAVEL OF THE TECHNICIAN WITH FG A 
GEBAUCOURT 90 KM",Defective Component,1,0,0,0,0,0,0
" RECLAMO RECARGA DE BATERIA  CAUSA TRAS EL TEST DE LA PREENTREGA SALE A RECARGA BATERIA, SE RECARGA EN TIEMPOS PRESTABLECIDOS, Y TRAS REALIZAR EL EST DA RESULTADOS OK  SOLUCION RECARGA 1 BATERIA TEST EASYBATT",BATTERY,SHORT CIRCUIT,BATTERY,0.0,23.52," CLAIM  BATTERY RECHARGE  CAUSE  AFTER THE PRE-DELIVERY TEST, THE BATTERY IS RECHARGED, RECHARGED AT PRESET TIMES, AND AFTER CARRYING OUT THE STUDY, IT GIVES OK RESULTS  SOLUTION  RECHARGE 1 BATTERY TEST EASYBATT",Number of Parts Replaced,0,0,1,0,0,0,0
"SKARGA SWIST POD MASKA SILNIKA CPRZ PEKNIETY PRZEWOD INTERCOOLERA KORECTA D/M FILTRA POWIETRZA,WYMIANA PRZEWODU",SLEEVES,BREAK,RUBBER SLEEVE,1.0,109.231579,"COMPLAINT  SWING UNDER THE ENGINE HOOD  CPRZ BROKEN INTERCOOLER HOSE  CORRECTION  D/M AIR FILTER, HOSE REPLACEMENT",Number of Parts Replaced,0,0,1,0,0,0,0
 REKL MOTOR èLKONTROLLE AKTIV / èLVERDüNNUNG  GRUND MOTOR èLKONTROLLE AKTIV / èLVERDüNNUNG KEIN DEFEKT FESTSTELLBAR  KORRECTUR MOTOR èLKONTROLLE AKTIV / èLVERDüNNUNG KEIN DEFEKT FESTSTELLBAR èLWECHSEL MIT FILTER DURCHGEFüHRT FEHLERSPEICHER GELèSCHT,FILTER CARTRIDGE,"CONTROL,VERIFICATION",OIL FILTER,7.6,216.95, REKL  MOTOR ELECTRICAL CONTROL ACTIVE / OIL DILUTION   REASON MOTOR ELECTRICAL CONTROL ACTIVE / OIL DILUTION NO DEFECT DETECTED   CORRECTION  ENGINE ELECTRICAL CONTROL ACTIVE / OIL DILUTION NO DEFECT DETECTED OIL CHANGE WITH FILTER CARRIED OUT ERROR MEMORY DELETED,Number of Parts Replaced,0,0,1,0,0,0,0
SKARGA SPRAWDZENIE WENTYLATORA ( WYS.TEMP. SILNIKA) CPRZ NIE ZA CZA SIE WENTYLATOR KORECTA USZKODZONY PRZEWOD ELEKTRYCZNY SPRZEGLA WENTYLATORA,FAN HUB,DEFECT,VENTILATOR CONTRO,0.0,46.95579,COMPLAINT  CHECKING THE FAN (HIGH ENGINE TEMP)  CPRZ THE FAN DOES NOT TURN ON  CORRECTION  DAMAGED ELECTRICAL WIRE FAN CLUTCH,Defective Component,1,0,0,0,0,0,0
 SKARGA ROZWARSTWIONE POSZYCIE POPRZECZNICY  CPRZ WSKUTEK DRGAç ROZKLEJENIE POPRZECZNICY - WADA MATERIA OWA  KORECTA DEMONTA® I SKLEJENIE POPRZECZNICY,FRONT TRIM,COLLAPSED,CROSS MEMBER,1.0,50.711579," COMPLAINT  DAMAGED CROSS-BAR LINING   CPRZ DUE TO VIBRATIONS, THE CROSS-BAR DECLINES - DEFECTIVE MATERIAL   CORRECTION  DISMANTLING® AND GLUING THE CROSS-FRAME",Defective Component,1,0,0,0,0,0,0
" REKL Motorkontrolle leuchtet  GRUND NOX-Sensor defekt  KORRECTUR ZusÄtzliche PrÜf und Messarbeiten , Sowie gefordertes GefÜhrte Verfahren fÜr die 56T",NOX DETECTION SENSOR,NO WARNING,SENSOR,0.0,359.76," REKL  Engine control lights up   REASON NOX sensor defective   CORRECTION Additional testing and measurement work, as well as required guided procedures for the 56T",Defective Component,1,0,0,0,0,0,0
 REKL Sehr starker èlverlust  GRUND èlverlust bei Verschlusszapfen Über Kollektor  KORRECTUR Verschlussstopfen ersetzen,INTAKE MANIFOLDS,OIL LEAKS,LOCK PLUG,1.0,312.307692, REKL  Very heavy oil loss   REASON Oil loss at locking pin via collector   CORRECTION  Replace sealing plug,Number of Parts Replaced,0,0,1,0,0,0,0
 INCIDENT DYSFONCTIONNEMENT DE LA CENTRALISATION  CAUSE RUPTURE DE LA SERRURE DE PORTE AVANT GAUCHE  SOLUTION REMPLACEMENT DE LA SERRURE DE PORTE AVANT GAUCHE + CONTROLE ET ESSAIS OK,LOCK,BREAK,DOOR LOCK,5.0,161.75, INCIDENT  CENTRALIZATION MALFUNCTION   CAUSE FRONT LEFT DOOR LOCK BROKEN   SOLUTION  REPLACEMENT OF THE FRONT LEFT DOOR LOCK + CHECK AND TESTS OK,Number of Parts Replaced,0,0,1,0,0,0,0
INCIDENT DEPANNAGE CAUSE DEPANNAGE SOLUTION DEPANNAGE,ANS-FORFAIT RICAMBISTA,MISCELLANEOUS,BATTERY,17.0,113.7,INCIDENT  TROUBLESHOOTING CAUSE  TROUBLESHOOTING  SOLUTION TROUBLESHOOTING,Defective Component,1,0,0,0,0,0,0
"SKARGA DIAGNOSTYKA KOMPUTEROWA POJAZDU - ðWIECI SI­ KONTROLKA 
ADBLUE CPRZ USZKODZONY PRZEWéD GRZEWCZY ADBLUE KORECTA WYMIANA USZKODZONEGO PRZEWODU GRZEWCZEGO ADBLUE",PIPES AD-BLUE,DEFECT,DELIVERY LINE,1.0,131.953019,"COMPLAINT  VEHICLE COMPUTER DIAGNOSTICS - INDICATOR IS ON 
ADBLUE CPRZ  DAMAGED ADBLUE HEATING CABLE  CORRECTION REPLACEMENT OF DAMAGED ADBLUE HEATING CABLE",Number of Parts Replaced,0,0,1,0,0,0,0
"SICAYET Arıza lambası yanıyor NEDEN Araçta Scr Nox sensörü arızası göstermektedir. Sensörde kısa devre 
olduğu için araç kendini korumaya almaktadır. YAPILANIS Scr Nox sensörü değiştirildi.",NOX DETECTION SENSOR,SHORT CIRCUIT,PM SENSOR,1.0,101.4564,"TEMPERATURE  Error lamp is on REASON  The Scr Nox sensor in the vehicle shows a malfunction. Short circuit in sensor 
Therefore, the vehicle protects itself. PROCEDURE  Scr Nox sensor was replaced.",Defective Component,1,0,0,0,0,0,0
SKARGA WYCIEKI OLEJU Z PRZEDNIEJ CZĘŚCI SILNIKA CPRZ WADLIWA PĘKNIĘTA OBUDOWA FILTRA OLEJU KORECTA WYMIANA FILTRA OLEJU,ENGINE BREATHER,CRACKED,BREATHER,1.0,50.452632,COMPLAINT  OIL LEAKS FROM THE FRONT PART OF THE ENGINE  CPRZ DEFECTIVE CRACKED OIL FILTER HOUSING  CORRECTION  OIL FILTER REPLACEMENT,Defective Component,1,0,0,0,0,0,0
"REKL Neu eingebautes HecktÜrschloss bereits intern defekt

FRISTVERLÄNGERUNG = WIT 107318280 GRUND intern defekt KORRECTUR HINTERE TUER 1 SCHLOSS A-E",LOCKS,DEFECTIVE CLOSURE/OPENING,DOOR LOCK,1.0,194.9,"REKL  Newly installed rear door lock already internally defective

EXTENSION OF DEADLINE = WIT 107318280 REASON  internally defective  CORRECTION REAR DOOR 1 LOCK A-E",Defective Component,1,0,0,0,0,0,0
 TIPO DANNO CLIMA NON FUNZIONA CORRETTAMENTE  CAUSA ROTTURA OR TUBAZIONE  CORREZIONE VERIFICA GUASTO-S-R TUBAZIONE PER SOSTITUZIONE OR ROTTO-RIMONTATO IL TUTTO-RICARICA CLIMA E VERIFICA FINALE CORRETTO FUNZIONAMENTO,HOSES,BREAK,O-RING,1.5,85.33, DAMAGE TYPE  CLIMA DOES NOT WORK CORRECTLY  CAUSE  PIPE OR BROKEN   CORRECTION CHECK FAULT -S-R HOSE FOR REPLACEMENT OF BROKEN OR - ENTIRELY REASSEMBLED - CLIMATE CHARGE AND FINAL CHECK OF CORRECT OPERATION,Defective Component,1,0,0,0,0,0,0
 SKARGA Zapalajaca sie kontrolka silnika  CPRZ Zwarcie w pogrzewaczu sondy lambda. Wewnetrzna usterka sondy.  KORECTA Wymiana sondy lambda.,OXYGEN SENSOR,SHORT CIRCUIT,SENSOR,2.0,89.221476, COMPLAINT  Engine light comes on   CPRZ Short circuit in the lambda probe heater. Internal probe failure.  CORRECTION  Replacing the lambda probe.,Defective Component,1,0,0,0,0,0,0
 SKARGA WERYFIKACJA (WYCIEK Z TYLNEGO MOSTU)  CPRZ ZDEFORMOWANA BIEZNIA USZCZELNIACZA FLANSZY MOSTU TYLNEGO  KORECTA WYMIANA NA NOWY USZCZELNIACZ FLANSZY MOSTU TYLNEGO,FLANGE SEAL,DEFORMED,SHAFT SEAL,1.0,39.917226, COMPLAINT  VERIFICATION (REAR AXLE LEAK)   CPRZ DEFORMED REAR AXLE FLANGE SEAL RACE   CORRECTION  REPLACEMENT OF A NEW REAR AXLE FLANGE SEAL,Defective Component,1,0,0,0,0,0,0
"reklamace KONTROLA BRZD příč. PRI VYMENE OBLOZENIA ZISTENY PRIDRETY STRMEN ZADNEJ 
NAPRAVY PRAVA STRANA oprava VYMENA ZADNEHO STRMENA",BRAKE CALIPER,SEIZURE,BRAKE CALIPER REMAN,1.0,162.02,"complaint  BRAKE CHECK   DURING THE REPLACEMENT OF THE TRIM, THE REAR CALIPERS WERE DISCOVERED 
REPAIRS RIGHT SIDE repair  REPLACEMENT OF THE REAR CALIPER",Number of Parts Replaced,0,0,1,0,0,0,0
